dist,collegegrad,shares,market_ids,prices
4.6399508,0.27399999,0.84539199,95020,0
18.1999,0.184,0.76435,95023,0
1.6598229,0.76499999,0.897995,95030,0
2.8504217,0.68099999,0.94999999,95032,0
3.0907283,0.65499997,0.80269998,95033,0
3.9128704,0.50599998,0.94556397,95035,0
5.3461814,0.43099999,0.86627001,95037,0
8.9967184,0.082999997,0.94999999,95039,0
1.0168564,0.308,0.94999999,95041,0
29.198591,0.259,0.42173901,95043,0
10.514428,0.28400001,0.69373298,95045,0
4.3060756,0.23899999,0.89887601,95046,0
0.97631645,0.48899999,0.87121099,95050,0
0.51191258,0.63700002,0.94999999,95051,0
0.9031744,0.76599997,0.099947996,95053,0
1.2456003,0.66399997,0.94999999,95054,0
6.0501084,0.54799998,0.757976,95060,0
1.5901357,0.417,0.79141003,95062,0
2.3937211,0.64300001,0.194061,95064,0
4.4825125,0.46599999,0.79818201,95065,0
3.0788221,0.542,0.82174301,95066,0
2.0238614,0.77600002,0.94999999,95070,0
5.8259854,0.42199999,0.80178899,95073,0
18.1999,0.24600001,0.86453199,95075,0
5.4242063,0.193,0.81437403,95076,0
0.51268941,0.37400001,0.87976599,95110,0
1.4469825,0.20299999,0.87118,95111,0
0.4344596,0.373,0.73185802,95112,0
1.2989248,0.70700002,0.94999999,95113,0
1.2722269,0.16500001,0.78656799,95116,0
1.3286895,0.433,0.83232099,95117,0
0.85671723,0.50700003,0.89796102,95118,0
1.3068265,0.426,0.94999999,95119,0
4.6094632,0.722,0.94581801,95120,0
0.863976,0.317,0.94336098,95121,0
1.103227,0.161,0.90644598,95122,0
1.2908059,0.44400001,0.87103802,95123,0
1.1576729,0.546,0.87644303,95124,0
0.51010901,0.55000001,0.90610099,95125,0
0.36270663,0.52399999,0.882052,95126,0
4.3724699,0.23100001,0.82803297,95127,0
0.66836649,0.435,0.81867301,95128,0
0.48751101,0.71799999,0.94992697,95129,0
0.41217217,0.59299999,0.84485799,95130,0
1.2759129,0.54699999,0.91268402,95131,0
5.9520144,0.46700001,0.92127502,95132,0
1.148921,0.36300001,0.92708701,95133,0
1.2368518,0.76099998,0.916484,95134,0
6.3024635,0.61799997,0.91146201,95135,0
0.67382133,0.454,0.85637897,95136,0
4.1393785,0.58700001,0.86139703,95138,0
4.185833,0.426,0.790887,95139,0
11.529074,0.51899999,0.94999999,95140,0
1.8479418,0.40099999,0.896411,95148,0
0.98543787,0.11,0.53709602,95202,0
2.0520163,0.15099999,0.60502601,95203,0
1.0057007,0.19599999,0.62855703,95204,0
0.94985497,0.048,0.62314302,95205,0
8.8309431,0.104,0.67623901,95206,0
0.96055055,0.20100001,0.56092399,95207,0
1.9608642,0.221,0.639,95209,0
1.2477292,0.11,0.58367699,95210,0
0.41317642,0.52899998,0.110222,95211,0
5.8972902,0.26699999,0.66711903,95212,0
14.276509,0.071000002,0.56616199,95215,0
4.4291034,0.39399999,0.68912798,95219,0
10.19453,0.16500001,0.538194,95220,0
9.6215849,0.22400001,0.53266197,95222,0
27.979742,0.28999999,0.89920098,95223,0
21.620897,0.64099997,0.94999999,95224,0
5.6477609,0.059999999,0.924119,95225,0
6.0908966,0.0,0.94999999,95226,0
17.888002,0.403,0.794025,95227,0
18.180315,0.19599999,0.55150402,95228,0
21.528328,0.104,0.43643001,95230,0
5.8901744,0.068000004,0.470541,95231,0
17.576746,0.41,0.91925502,95232,0
20.575686,0.21799999,0.46320301,95233,0
8.8309431,0.0,0.94999999,95234,0
22.386217,0.16500001,0.66299701,95236,0
13.083825,0.17399999,0.57571101,95237,0
17.157948,0.155,0.59982997,95240,0
5.861083,0.25099999,0.67923099,95242,0
15.648524,0.2,0.60184002,95245,0
14.120511,0.27700001,0.74404198,95246,0
19.176003,0.29699999,0.76577502,95247,0
22.117184,0.191,0.94999999,95248,0
13.526698,0.11,0.37926501,95249,0
14.120511,0.0,0.050000001,95250,0
8.7417784,0.198,0.53280002,95251,0
2.4130845,0.127,0.424034,95252,0
11.743564,0.28400001,0.311111,95254,0
40.613377,0.086000003,0.66875499,95255,0
32.91534,0.075000003,0.56430399,95257,0
4.2310314,0.32300001,0.80701202,95258,0
2.8819542,0.16,0.54815501,95301,0
12.669024,0.25,0.37004799,95303,0
1.9530659,0.18000001,0.62514502,95304,0
2.2353439,0.0,0.94999999,95305,0
15.12046,0.23999999,0.69550699,95306,0
3.4924695,0.090999998,0.59252501,95307,0
8.8254547,0.163,0.68851602,95310,0
23.269041,0.153,0.43600601,95311,0
8.8120213,0.18700001,0.69915301,95312,0
10.136069,0.13,0.522008,95313,0
40.620926,0.0,0.050000001,95314,0
5.7842398,0.085000001,0.48199499,95315,0
12.279765,0.15099999,0.49939099,95316,0
18.512724,0.092,0.35493001,95317,0
26.555664,0.333,0.94999999,95318,0
4.4207172,0.043000001,0.67626297,95319,0
0.79373103,0.186,0.55572701,95320,0
21.587111,0.27700001,0.638385,95321,0
11.922734,0.131,0.52156502,95322,0
15.725891,0.15099999,0.415842,95323,0
4.1256814,0.14399999,0.389209,95324,0
15.825782,0.0,0.050000001,95325,0
7.6791081,0.236,0.59799701,95326,0
14.242821,0.094999999,0.38348901,95327,0
4.9040847,0.071000002,0.53840601,95328,0
28.090082,0.17299999,0.46227601,95329,0
3.6497829,0.186,0.92737401,95330,0
10.716311,0.122,0.56409198,95333,0
11.128119,0.104,0.62168199,95334,0
7.0577865,0.0,0.94999999,95335,0
1.8219664,0.141,0.64874703,95336,0
6.8051901,0.19499999,0.76833302,95337,0
2.4567378,0.257,0.49234501,95338,0
10.781135,0.24600001,0.61200202,95340,0
10.521336,0.079999998,0.458033,95341,0
12.089272,0.229,0.39795899,95345,0
6.606637,0.083999999,0.44865301,95346,0
9.1139288,0.176,0.54181898,95348,0
1.2592325,0.17399999,0.619596,95350,0
2.1016932,0.075000003,0.59667999,95351,0
1.9190806,0.155,0.588256,95354,0
0.97262216,0.228,0.64965898,95355,0
2.3215845,0.264,0.67856699,95356,0
5.1960883,0.169,0.65747797,95357,0
8.0428648,0.117,0.55755198,95358,0
2.1388364,0.116,0.58946401,95360,0
11.926115,0.213,0.52783501,95361,0
14.874204,0.111,0.68929899,95363,0
46.537804,0.0,0.94999999,95364,0
3.1906619,0.052000001,0.59328699,95365,0
2.9240422,0.233,0.59853101,95366,0
1.5594604,0.149,0.61631101,95367,0
2.2356908,0.147,0.65482301,95368,0
20.965954,0.25299999,0.40647101,95369,0
3.9752891,0.227,0.533306,95370,0
6.320457,0.163,0.58862698,95372,0
11.284993,0.059999999,0.41412899,95374,0
25.809237,0.0,0.050000001,95375,0
1.5287383,0.17200001,0.67103499,95376,0
11.257459,0.294,0.8448,95377,0
9.4231129,0.199,0.400105,95379,0
2.3482401,0.147,0.56303298,95380,0
0.98348826,0.32600001,0.61260098,95382,0
1.6972601,0.331,0.71067899,95383,0
15.91863,0.0,0.49210501,95385,0
21.86496,0.089000002,0.48106799,95386,0
8.8665848,0.0,0.93396199,95387,0
6.7030663,0.081,0.49896699,95388,0
40.308876,0.24699999,0.398864,95389,0
8.0555296,0.45500001,0.94999999,95391,0
2.3738117,0.26800001,0.76383001,95401,0
3.3331456,0.25799999,0.78767699,95403,0
5.9052787,0.428,0.76334703,95404,0
1.3817754,0.46200001,0.87713498,95405,0
3.8574092,0.13699999,0.78002,95407,0
3.2662475,0.45300001,0.84350097,95409,0
27.118385,0.5,0.67914999,95410,0
26.547709,0.24600001,0.44303799,95412,0
19.909048,0.16,0.91326898,95415,0
10.005039,0.185,0.238764,95417,0
7.0791745,0.31900001,0.400424,95420,0
20.547966,0.36700001,0.603719,95421,0
1.2674352,0.077,0.49921101,95422,0
15.657561,0.168,0.54154599,95423,0
2.0813208,0.29699999,0.85808998,95425,0
16.749676,0.16599999,0.68740702,95426,0
22.86894,0.090999998,0.94999999,95427,0
32.93343,0.176,0.580176,95428,0
20.084095,0.138,0.050000001,95429,0
8.2666206,0.0,0.94999999,95430,0
9.7464247,0.12,0.186335,95431,0
36.028755,0.36000001,0.447447,95432,0
8.0357418,0.0,0.73244101,95435,0
3.3299906,0.39500001,0.67536098,95436,0
11.436586,0.23999999,0.741602,95437,0
3.6160955,0.27700001,0.83516502,95439,0
12.035733,0.324,0.94999999,95441,0
11.580572,0.55400002,0.73613799,95442,0
12.899981,0.14300001,0.73575097,95443,0
4.7403345,0.30199999,0.94999999,95444,0
42.172752,0.32800001,0.844037,95445,0
2.1452632,0.37,0.76013398,95446,0
9.7416096,0.43399999,0.86531198,95448,0
12.862534,0.227,0.617993,95449,0
17.345926,0.498,0.94999999,95450,0
16.189413,0.17900001,0.61397398,95451,0
10.145883,0.63700002,0.94999999,95452,0
4.1250167,0.228,0.63490999,95453,0
15.907846,0.226,0.83694601,95454,0
17.407974,0.315,0.684982,95456,0
10.668485,0.103,0.59829903,95457,0
11.915517,0.204,0.511603,95458,0
37.526836,0.26800001,0.59625202,95459,0
17.407974,0.491,0.85523701,95460,0
14.723064,0.153,0.62796998,95461,0
4.6180081,0.31,0.81858802,95462,0
25.754078,0.84500003,0.050000001,95463,0
6.4633927,0.104,0.52429199,95464,0
11.351005,0.47,0.67546701,95465,0
25.754078,0.28099999,0.94999999,95466,0
15.740575,0.19,0.585311,95467,0
43.092968,0.155,0.70554602,95468,0
29.193708,0.287,0.51559001,95469,0
10.624701,0.17900001,0.637703,95470,0
2.2722094,0.126,0.53187299,95471,0
6.3825188,0.46799999,0.72749299,95472,0
10.544869,0.391,0.78983998,95476,0
9.3747425,0.227,0.70589399,95482,0
10.725565,0.162,0.54312801,95485,0
4.0287743,0.0,0.050000001,95486,0
18.530399,0.55800003,0.88965499,95488,0
11.592865,0.21799999,0.680255,95490,0
2.6223078,0.317,0.78289998,95492,0
12.573056,0.037,0.050000001,95493,0
26.829918,0.48199999,0.94999999,95494,0
40.026966,0.67699999,0.461676,95497,0
0.61156428,0.27599999,0.70985001,95501,0
9.5798388,0.296,0.66087902,95503,0
57.819096,0.072999999,0.35496199,95511,0
48.949707,0.018999999,0.94999999,95514,0
11.086842,0.35299999,0.66172802,95519,0
3.7698927,0.48199999,0.675363,95521,0
5.8913713,0.50099999,0.91472399,95524,0
26.314125,0.31400001,0.93343103,95525,0
50.361259,0.105,0.94999999,95526,0
40.776958,0.27200001,0.340206,95527,0
22.618567,0.111,0.37313399,95528,0
7.9739599,0.14399999,0.46840301,95531,0
15.743984,0.24600001,0.654028,95536,0
7.0910282,0.227,0.78087598,95537,0
4.2401991,0.208,0.63499999,95540,0
51.432968,0.23999999,0.67382902,95542,0
32.485321,0.104,0.51515198,95543,0
37.067722,0.086000003,0.872881,95545,0
44.680828,0.175,0.43935099,95546,0
6.4662037,0.184,0.72618997,95547,0
29.930342,0.154,0.49539,95548,0
20.785755,0.35600001,0.56521702,95549,0
29.934792,0.085000001,0.050000001,95550,0
10.788684,0.354,0.75150597,95551,0
61.344692,0.117,0.218612,95552,0
47.408882,0.145,0.63064301,95553,0
42.74963,0.0040000002,0.485232,95554,0
43.857918,0.094999999,0.44498801,95555,0
65.371628,0.222,0.55018598,95556,0
31.445654,0.296,0.67245698,95558,0
51.118916,0.42899999,0.94999999,95559,0
55.984383,0.206,0.82334203,95560,0
20.357576,0.101,0.52687103,95562,0
45.887753,0.322,0.442105,95563,0
2.4505727,0.233,0.71204197,95564,0
17.050917,0.11,0.61111099,95565,0
15.607674,0.20200001,0.49451801,95567,0
64.328621,0.208,0.050000001,95568,0
32.425159,0.122,0.26145601,95569,0
30.551765,0.55299997,0.81012702,95570,0
33.260166,0.34099999,0.050000001,95571,0
40.953201,0.259,0.70619899,95573,0
27.390797,0.169,0.57894701,95585,0
43.942028,0.39199999,0.050000001,95587,0
54.794571,0.426,0.72481799,95589,0
46.397465,0.066,0.050000001,95595,0
5.129478,0.153,0.94999999,95601,0
5.1481099,0.345,0.63554603,95602,0
2.2257981,0.32699999,0.602979,95603,0
0.86026567,0.162,0.61782902,95605,0
34.411942,0.207,0.67871499,95606,0
29.637184,0.249,0.43701801,95607,0
0.45334297,0.347,0.69696498,95608,0
1.3604851,0.214,0.57729799,95610,0
11.174022,0.34999999,0.76436299,95612,0
8.3143139,0.37200001,0.54056603,95614,0
14.781248,0.25600001,0.94999999,95615,0
4.6598182,0.74299997,0.70217699,95616,0
5.1027546,0.727,0.84456098,95618,0
2.7919884,0.20999999,0.51243299,95619,0
6.5062475,0.19400001,0.68542701,95620,0
0.25110745,0.19400001,0.61088997,95621,0
9.3621645,0.212,0.680677,95623,0
4.8313904,0.31200001,0.78975099,95624,0
2.7107358,0.0,0.94999999,95625,0
6.2842231,0.167,0.52351499,95626,0
17.801935,0.219,0.68143201,95627,0
1.3499557,0.421,0.74618798,95628,0
16.205853,0.257,0.55425501,95629,0
0.18156753,0.51200002,0.76582402,95630,0
16.709286,0.15800001,0.45189199,95631,0
1.0431771,0.177,0.62794501,95632,0
18.924719,0.20100001,0.40415299,95633,0
18.584452,0.154,0.406185,95634,0
14.223993,0.089000002,0.58920002,95635,0
16.928907,0.25400001,0.335565,95636,0
27.617376,0.219,0.80597001,95637,0
17.388079,0.28999999,0.59352702,95638,0
8.2077103,0.037,0.60298502,95639,0
10.406157,0.126,0.42207399,95640,0
22.446301,0.164,0.89638698,95641,0
5.5196524,0.23100001,0.656896,95642,0
24.424238,0.121,0.55421698,95645,0
28.267559,0.34400001,0.94999999,95646,0
1.4481357,0.32699999,0.72105998,95648,0
2.7099483,0.37900001,0.58091599,95650,0
14.228436,0.45500001,0.86057699,95651,0
1.6549854,0.193,0.48048499,95652,0
15.014856,0.0049999999,0.69879502,95653,0
3.2358134,0.352,0.67944199,95655,0
7.5758252,0.44499999,0.59908301,95658,0
16.589397,0.15800001,0.411697,95659,0
2.1154127,0.107,0.509139,95660,0
0.84553182,0.41600001,0.74792802,95661,0
0.21081837,0.30599999,0.64108098,95662,0
5.6025558,0.39399999,0.71006203,95663,0
11.208793,0.17200001,0.499679,95664,0
10.914746,0.226,0.58989203,95665,0
30.055475,0.189,0.60203898,95666,0
4.5982528,0.28400001,0.60262197,95667,0
13.342451,0.18799999,0.56918198,95668,0
15.908583,0.219,0.73339403,95669,0
1.377941,0.31299999,0.65756798,95670,0
3.6951556,0.29300001,0.54563099,95672,0
1.3331921,0.13600001,0.51012701,95673,0
8.0914679,0.23,0.60911602,95674,0
19.074282,0.0,0.306422,95675,0
1.272099,0.40200001,0.72557801,95677,0
1.2532942,0.354,0.69337302,95678,0
24.894564,0.74400002,0.94999999,95679,0
25.375999,1.0,0.94999999,95680,0
6.6409597,0.255,0.58440399,95681,0
6.7651467,0.31900001,0.63603199,95682,0
13.967865,0.48899999,0.79179001,95683,0
18.104881,0.21799999,0.46262899,95684,0
8.7639885,0.264,0.64841998,95685,0
11.261136,0.039999999,0.51277697,95686,0
6.4290171,0.215,0.588229,95687,0
4.9293694,0.28099999,0.689466,95688,0
29.292683,0.20100001,0.47558799,95689,0
25.375999,0.266,0.75225401,95690,0
4.5916691,0.34200001,0.75316298,95691,0
2.2316477,0.197,0.443654,95692,0
13.108027,0.27200001,0.66731203,95693,0
8.7179232,0.28600001,0.66825598,95694,0
16.337786,0.26499999,0.68084002,95695,0
6.5809116,0.15000001,0.94999999,95697,0
16.827703,0.122,0.94999999,95698,0
8.2491331,1.0,0.94999999,95699,0
19.787228,0.33399999,0.45300099,95701,0
5.9811392,0.26899999,0.94999999,95703,0
8.8127766,0.308,0.469055,95709,0
24.886496,0.264,0.398155,95713,0
17.048281,0.28299999,0.43444201,95714,0
33.441216,0.43700001,0.050000001,95715,0
16.984371,0.15700001,0.050000001,95717,0
21.48156,0.23999999,0.050000001,95720,0
15.994226,0.0,0.050000001,95721,0
6.4140525,0.38100001,0.62543398,95722,0
12.973412,1.0,0.050000001,95724,0
7.8794904,0.30599999,0.55400002,95726,0
15.598067,0.42899999,0.94999999,95728,0
18.164436,0.222,0.050000001,95735,0
9.4039373,0.27700001,0.94999999,95736,0
4.9223714,0.43099999,0.94999999,95742,0
0.62966156,0.56900001,0.71927798,95746,0
3.7641461,0.45100001,0.856444,95747,0
5.8403916,0.417,0.89736903,95757,0
0.86107445,0.366,0.78974199,95758,0
1.7897437,0.55900002,0.861435,95762,0
2.4240673,0.50800002,0.79201901,95765,0
3.6762409,0.29499999,0.93850702,95776,0
0.47715384,0.53899997,0.94999999,95811,0
0.47715384,0.40099999,0.56596297,95814,0
0.22189996,0.145,0.59999198,95815,0
0.42198998,0.63800001,0.88387698,95816,0
0.48705709,0.37599999,0.71992701,95817,0
0.47544754,0.57700002,0.85409701,95818,0
0.47854877,0.64499998,0.77339202,95819,0
0.99325013,0.193,0.68639499,95820,0
1.8336526,0.26499999,0.697981,95821,0
1.7249736,0.244,0.75603098,95822,0
1.1430137,0.13600001,0.71755701,95823,0
0.54663056,0.075000003,0.7277,95824,0
0.68941659,0.33399999,0.61305302,95825,0
2.7221196,0.338,0.676072,95826,0
2.1612432,0.23100001,0.64709598,95827,0
1.4592454,0.156,0.792108,95828,0
1.0792369,0.294,0.92263001,95829,0
6.6337614,0.375,0.792916,95830,0
1.6409491,0.47400001,0.81305498,95831,0
4.4653897,0.111,0.71945298,95832,0
3.012131,0.31200001,0.70302302,95833,0
1.3185532,0.33399999,0.89172697,95834,0
1.4572817,0.47400001,0.79742402,95835,0
6.4252253,0.597,0.63333303,95837,0
1.6305519,0.116,0.64805698,95838,0
2.1968956,0.241,0.55123901,95841,0
1.1550101,0.149,0.54117203,95842,0
0.85718983,0.248,0.588355,95843,0
0.71012658,0.55299997,0.82981098,95864,0
10.046454,0.16,0.54113698,95901,0
13.835109,0.30700001,0.35294101,95903,0
32.552845,0.0,0.050000001,95910,0
22.663052,0.13699999,0.59787399,95912,0
18.130219,0.185,0.50277001,95914,0
30.95381,0.0,0.050000001,95915,0
27.146585,0.098999999,0.25962299,95916,0
6.1053367,0.124,0.41461301,95917,0
22.641558,0.28099999,0.39236,95918,0
22.118647,0.145,0.555098,95919,0
23.029016,0.071999997,0.43478301,95920,0
26.234068,0.214,0.342105,95922,0
35.173119,0.14300001,0.050000001,95923,0
19.092609,0.39500001,0.357692,95925,0
0.71937716,0.38299999,0.64272398,95926,0
2.5238166,0.39300001,0.607575,95928,0
21.558235,0.0,0.94999999,95930,0
10.735303,0.189,0.63179302,95932,0
14.820901,0.226,0.76712298,95934,0
13.212118,0.077,0.94999999,95935,0
28.079489,0.296,0.94999999,95936,0
28.140562,0.19599999,0.69876897,95937,0
13.49358,0.34200001,0.51089501,95938,0
31.908098,0.057999998,0.238754,95939,0
29.589539,0.21600001,0.050000001,95941,0
21.726023,0.264,0.88651001,95942,0
18.839205,0.153,0.48977101,95943,0
33.036335,0.0,0.050000001,95944,0
12.161364,0.30700001,0.61165798,95945,0
12.029632,0.33000001,0.66902101,95946,0
29.439499,0.186,0.41202,95947,0
10.093566,0.15099999,0.58459699,95948,0
6.4973879,0.31299999,0.55385298,95949,0
14.788541,0.097000003,0.94999999,95950,0
10.227248,0.102,0.64422703,95951,0
14.050996,0.132,0.64936399,95953,0
12.033951,0.185,0.34283799,95954,0
18.65049,0.134,0.50077802,95955,0
11.566182,0.206,0.67889899,95956,0
13.458895,0.20299999,0.42668301,95957,0
20.701065,0.44400001,0.659509,95959,0
6.6410642,0.27399999,0.937213,95960,0
4.8885822,0.13500001,0.57704502,95961,0
20.954351,0.55699998,0.683725,95962,0
17.926996,0.15800001,0.57921201,95963,0
11.29279,0.154,0.47006899,95965,0
12.075406,0.132,0.49313599,95966,0
6.8269687,0.071999997,0.69128603,95968,0
9.3455763,0.21699999,0.21224099,95969,0
17.838488,0.148,0.454992,95970,0
6.1322246,0.227,0.58056003,95971,0
15.439104,0.37599999,0.649607,95973,0
15.09849,0.0,0.050000001,95974,0
9.2699642,0.142,0.52038002,95975,0
19.869398,0.2,0.50149298,95977,0
12.033951,0.101,0.050000001,95978,0
34.647472,0.134,0.51767701,95979,0
26.234068,0.435,0.050000001,95981,0
14.05654,0.142,0.467731,95982,0
21.275608,0.19400001,0.59587002,95983,0
14.851074,0.103,0.050000001,95984,0
19.580507,0.28600001,0.050000001,95986,0
28.121456,0.121,0.673518,95987,0
6.9086614,0.138,0.57368398,95988,0
4.8507118,0.155,0.61433899,95991,0
4.9421968,0.229,0.68945801,95993,0
8.8374557,0.278,0.51702797,96001,0
5.3310833,0.21600001,0.49300399,96002,0
4.9352241,0.25400001,0.470456,96003,0
47.591415,0.22499999,0.46133301,96006,0
4.8900151,0.147,0.45770001,96007,0
19.614454,0.292,0.53951901,96008,0
48.128197,0.032000002,0.58471799,96009,0
25.801844,0.0,0.54098397,96010,0
27.309601,0.177,0.406091,96011,0
13.009683,0.14399999,0.41481799,96013,0
32.13382,0.071000002,0.459259,96014,0
40.146591,0.491,0.050000001,96015,0
7.6822519,0.17299999,0.46731201,96016,0
24.632582,0.27900001,0.050000001,96017,0
1.5333167,0.148,0.44891101,96019,0
50.384617,0.189,0.547203,96020,0
9.2326317,0.111,0.471609,96021,0
9.9997015,0.19499999,0.414875,96022,0
38.195381,0.045000002,0.24693701,96023,0
16.176018,0.169,0.49135801,96024,0
12.548499,0.206,0.56801701,96025,0
39.480579,0.266,0.42717999,96027,0
26.814896,0.11,0.56895298,96028,0
34.395432,0.105,0.050000001,96029,0
55.141602,0.235,0.050000001,96031,0
23.926075,0.219,0.38839599,96032,0
24.858393,0.192,0.36000001,96033,0
25.664694,0.18700001,0.371324,96034,0
12.286901,0.126,0.386655,96035,0
27.461863,0.0049999999,0.050000001,96037,0
15.925838,0.249,0.41706201,96038,0
57.331997,0.152,0.495848,96039,0
16.233114,0.18000001,0.050000001,96040,0
32.938789,0.134,0.42243901,96041,0
22.49719,0.138,0.38329801,96044,0
39.949371,0.235,0.050000001,96046,0
26.869793,0.186,0.37828201,96047,0
16.939056,0.244,0.53314102,96048,0
8.8374557,0.052999999,0.94999999,96049,0
35.665428,0.114,0.43617001,96050,0
24.93025,0.103,0.407774,96051,0
13.808546,0.146,0.445106,96052,0
54.636887,0.116,0.050000001,96054,0
36.080761,0.21600001,0.492185,96055,0
48.128197,0.25600001,0.49327701,96056,0
35.792515,0.164,0.55098701,96057,0
45.271614,0.223,0.60370398,96058,0
12.491547,0.255,0.467583,96059,0
32.239002,0.47600001,0.050000001,96061,0
12.620543,0.27000001,0.378537,96062,0
26.960136,0.22400001,0.050000001,96063,0
29.243902,0.185,0.405274,96064,0
31.405819,0.23999999,0.57662302,96065,0
1.7716568,0.37400001,0.63390398,96067,0
46.076958,0.068000004,0.050000001,96068,0
25.145546,0.237,0.45107999,96069,0
34.390438,0.28999999,0.050000001,96071,0
0.78244632,0.34900001,0.584732,96073,0
6.9367204,0.050000001,0.050000001,96074,0
22.517601,0.108,0.050000001,96075,0
45.679771,0.198,0.050000001,96076,0
15.72191,0.156,0.47843701,96080,0
26.411633,0.17299999,0.47244099,96084,0
29.920238,0.37200001,0.050000001,96085,0
42.866776,0.17200001,0.40292999,96086,0
8.0077295,0.215,0.66911799,96087,0
7.2698336,0.16,0.476055,96088,0
12.534446,0.113,0.452586,96090,0
39.890606,0.37099999,0.49016401,96091,0
12.226121,0.44,0.62048203,96092,0
3.2839723,0.211,0.617185,96093,0
12.040728,0.271,0.54331797,96094,0
23.706495,0.192,0.40294099,96096,0
9.6789751,0.19499999,0.50182199,96097,0
18.127243,0.122,0.45958,96101,0
25.235199,0.368,0.73661399,96103,0
38.154205,0.19400001,0.38624999,96104,0
49.657463,0.33700001,0.30107501,96105,0
32.457294,0.29899999,0.94999999,96106,0
64.996552,0.15099999,0.251793,96107,0
40.125259,0.0,0.050000001,96108,0
38.076206,0.113,0.248399,96109,0
38.154205,0.148,0.050000001,96110,0
17.724234,0.25,0.050000001,96111,0
51.116058,0.082000002,0.096842997,96113,0
16.81353,0.249,0.29432899,96114,0
50.559872,0.27700001,0.050000001,96115,0
24.060688,0.0,0.050000001,96116,0
27.94356,0.20100001,0.050000001,96117,0
28.335382,0.141,0.43183199,96118,0
36.691319,0.324,0.506742,96120,0
39.918606,0.102,0.426332,96121,0
48.215614,0.197,0.66590202,96122,0
61.409637,0.0,0.050000001,96123,0
39.478813,0.37799999,0.398664,96124,0
33.175583,0.55599999,0.050000001,96125,0
31.412655,0.48199999,0.94999999,96126,0
21.047674,0.21799999,0.230657,96128,0
45.894417,0.18700001,0.24709301,96129,0
12.732183,0.104,0.29767901,96130,0
32.522182,0.0,0.050000001,96133,0
66.170135,0.118,0.42005101,96134,0
35.592587,0.31099999,0.050000001,96135,0
30.977486,0.0,0.050000001,96136,0
30.934734,0.257,0.40928,96137,0
20.81267,0.56900001,0.94999999,96141,0
19.39509,0.35699999,0.57894701,96142,0
1.1001019,0.32300001,0.63631201,96143,0
9.1706533,0.56199998,0.94999999,96145,0
15.575176,0.46900001,0.92922801,96146,0
18.296026,0.296,0.475041,96150,0
5.1850581,0.0,0.94999999,96155,0
21.153763,0.52600002,0.661704,96161,0
60.145344,0.106,0.050000001,97635,0
